0 0.0179994 -0 -0
0 0.0184994 -0 -0
0 0.0189994 -0 0
0 0.0194993 -0 -0
0 0.0199993 -0 -0
0 0.0204993 -0 -0
0 0.0209993 -0 -0
0 0.0214993 -0 -0
0 0.0219993 -0 -0
0 0.0224992 -0 -0
0 0.0229992 -0 -0
0 0.0234992 -0 -0
0 0.0239992 -0 -0
0 0.0244992 -0 -0
0 0.0249992 -0 -0
0 0.0254992 -0 -0
0 0.0259991 -0 -0
0 0.0264991 -0 -0
0 0.0269991 -0 -0
0 0.0274991 -0 -0
0 0.0279991 -0 -0
0 0.0284991 -0 -0
0 0.028999 -0 -0
0 0.029499 -0 -0
0 0.029999 -0 -0
0.000499983 -0.029999 0.0028545 0.003929
0.000499983 -0.029499 0.001212 0.0051405
0.000499983 -0.028999 3.45e-05 0.006009
0.000499983 -0.0284991 6.65e-05 0.004714
0.000499983 -0.0279991 -6.4e-05 0.003894
0.000499983 -0.0274991 -3.15e-05 0.0046455
0.000499983 -0.0269991 -0.0005005 0.004205
0.000499983 -0.0264991 -0.000413 0.0039215
0.000499983 -0.0259991 -0.000196 0.0038615
0.000499983 -0.0254992 0.000207 0.004702
0.000499983 -0.0249992 -7.5e-05 0.003638
0.000499983 -0.0244992 0.0001245 0.004115
0.000499983 -0.0239992 -0.0001865 0.0045875
0.000499983 -0.0234992 -0.000414 0.0048075
0.000499983 -0.0229992 -0.000456 0.0042965
0.000499983 -0.0224992 -0.0002915 0.0040155
0.000499983 -0.0219993 5.75e-05 0.0036315
0.000499983 -0.0214993 5.35e-05 0.003435
0.000499983 -0.0209993 -5.75e-05 0.003579
0.000499983 -0.0204993 -0.000117 0.0035445
0.000499983 -0.0199993 -7.5e-06 0.0031105
0.000499983 -0.0194993 -7.55e-05 0.003299
0.000499983 -0.0189994 -0.000331 0.003287
0.000499983 -0.0184994 0.0002675 0.0032755
0.000499983 -0.0179994 -0.0001015 0.0034545
0.000499983 -0.0174994 4.5e-06 0.00369
0.000499983 -0.0169994 9.85e-05 0.003138
0.000499983 -0.0164994 0.000162 0.003158
0.000499983 -0.0159995 -3.95e-05 0.003343
0.000499983 -0.0154995 -0.0002845 0.003265
0.000499983 -0.0149995 -0.000115 0.002963
0.000499983 -0.0144995 -8e-06 0.003022
0.000499983 -0.0139995 3.55e-05 0.0031065
0.000499983 -0.0134996 6.25e-05 0.0032215
0.000499983 -0.0129996 9.6e-05 0.0033695
0.000499983 -0.0124996 3.3e-05 0.0037715
0.000499983 -0.0119996 -7.45e-05 0.0036385
0.000499983 -0.0114996 -0.0003625 0.00294
0.000499983 -0.0109996 -0.0003635 0.002987
0.000499983 -0.0104996 -0.0002615 0.00341
0.000499983 -0.00999967 5.55e-05 0.003861
0.000499983 -0.00949968 -8e-05 0.0026785
0.000499983 -0.0089997 0.000118 0.0029755
0.000499983 -0.00849972 -0.0002645 0.0029315
0.000499983 -0.00799973 2.7e-05 0.0029135
0.000499983 -0.00749975 0.000128 0.003042
0.000499983 -0.00699977 -0.0001815 0.00332
0.000499983 -0.00649978 0.0001005 0.003619
0.000499983 -0.0059998 -0.000125 0.003401
0.000499983 -0.00549982 -0.0004135 0.003044
0.000499983 -0.00499983 8.8e-05 0.002897
0.000499983 -0.00449985 -1.45e-05 0.003203
0.000499983 -0.00399987 -5.8e-05 0.003131
0.000499983 -0.00349988 -8.6e-05 0.0026745
0.000499983 -0.0029999 3.5e-06 0.0025705
0.000499983 -0.00249992 -9.75e-05 0.0027295
0.000499983 -0.00199993 -0.0001125 0.00272
0.000499983 -0.00149995 -0.000108 0.002688
0.000499983 -0.000999967 -0.0001175 0.0027585
0.000499983 -0.000499983 -0.000285 0.00334
0.000499983 0 0.0002825 0.003518
0.000499983 0.000499983 -7.35e-05 0.0032125
0.000499983 0.000999967 -0.000179 0.003594
0.000499983 0.00149995 0.0002175 0.0027435
0.000499983 0.00199993 0.0001085 0.002497
0.000499983 0.00249992 4.7e-05 0.0027385
0.000499983 0.0029999 -3e-06 0.0025295
0.000499983 0.00349988 -1.8e-05 0.002343
0.000499983 0.00399987 4.2e-05 0.0027985
0.000499983 0.00449985 -2.45e-05 0.0023375
0.000499983 0.00499983 -8.65e-05 0.002817
0.000499983 0.00549982 -7.65e-05 0.002321
0.000499983 0.0059998 -0.000186 0.00276
0.000499983 0.00649978 -0.000161 0.002256
0.000499983 0.00699977 -2.65e-05 0.002471
0.000499983 0.00749975 -3.15e-05 0.0023675
0.000499983 0.00799973 -4.3e-05 0.0023685
0.000499983 0.00849972 -0.000102 0.0028125
0.000499983 0.0089997 -0.000244 0.002547
0.000499983 0.00949968 -0.0001735 0.002265
0.000499983 0.00999967 -7.75e-05 0.0022095
0.000499983 0.0104996 -0.0001775 0.002259
0.000499983 0.0109996 -4.95e-05 0.002496
0.000499983 0.0114996 -0.0001055 0.0024505
0.000499983 0.0119996 -0.0003435 0.002147
0.000499983 0.0124996 2.5e-06 0.002795
0.000499983 0.0129996 0.000215 0.003009
0.000499983 0.0134996 0.0004245 0.002189
0.000499983 0.0139995 -7.95e-05 0.0025035
0.000499983 0.0144995 -0.0001965 0.0025245
0.000499983 0.0149995 -4e-06 0.0021795
0.000499983 0.0154995 0.000135 0.002176
0.000499983 0.0159995 -5.25e-05 0.002859
0.000499983 0.0164994 -0.0001425 0.002179
0.000499983 0.0169994 -5.85e-05 0.0022975
0.000499983 0.0174994 7e-06 0.002341
0.000499983 0.0179994 1.55e-05 0.0019695
0.000499983 0.0184994 9.6e-05 0.002218
0.000499983 0.0189994 -0.0003235 0.0020905
0.000499983 0.0194993 -0.0003495 0.00189
0.000499983 0.0199993 -0.0001905 0.001875
0.000499983 0.0204993 -1.2e-05 0.002457
0.000499983 0.0209993 -0.0001625 0.0018205
0.000499983 0.0214993 -2.75e-05 0.001878
0.000499983 0.0219993 -4.8e-05 0.0019815
0.000499983 0.0224992 -6e-06 0.001665
0.000499983 0.0229992 2.35e-05 0.0014765
0.000499983 0.0234992 -6.25e-05 0.001534
0.000499983 0.0239992 -0.0001655 0.0014725
0.000499983 0.0244992 -3.65e-05 0.0017115
0.000499983 0.0249992 -5.8e-05 0.001304
0.000499983 0.0254992 1.45e-05 0.0015145
0.000499983 0.0259991 -7.35e-05 0.0016835
0.000499983 0.0264991 -8.9e-05 0.001807
0.000499983 0.0269991 -2.85e-05 0.0017325
0.000499983 0.0274991 3.95e-05 0.001237
0.000499983 0.0279991 1.95e-05 0.0011135
0.000499983 0.0284991 -2.5e-06 0.0011055
0.000499983 0.028999 -1.55e-05 0.0010925
0.000499983 0.029499 2.4e-05 0.0010645
0.000499983 0.029999 -5.5e-05 0.000755
0.000999967 -0.029999 0.005134 0.012652
0.000999967 -0.029499 0.0023655 0.013415
0.000999967 -0.028999 -0.0001285 0.013939
0.000999967 -0.0284991 -0.0002055 0.0133535
0.000999967 -0.0279991 -0.000524 0.0122745
0.000999967 -0.0274991 -0.000182 0.0128615
0.000999967 -0.0269991 -0.0005705 0.012893
0.000999967 -0.0264991 -0.0002595 0.011767
0.000999967 -0.0259991 -0.0002025 0.012787
0.000999967 -0.0254992 0.000142 0.012442
0.000999967 -0.0249992 3.65e-05 0.0116335
0.000999967 -0.0244992 -0.000139 0.0121225
0.000999967 -0.0239992 -0.000503 0.0120285
0.000999967 -0.0234992 -0.0005795 0.0118655
0.000999967 -0.0229992 -0.0005565 0.011349
0.000999967 -0.0224992 -0.00024 0.011247
0.000999967 -0.0219993 0.00019 0.0106115
0.000999967 -0.0214993 2.4e-05 0.0112
0.000999967 -0.0209993 -0.0001515 0.0112995
0.000999967 -0.0204993 -0.00032 0.011088
0.000999967 -0.0199993 -0.000376 0.010624
0.000999967 -0.0194993 -0.0002785 0.0109375
0.000999967 -0.0189994 -0.000226 0.010286
0.000999967 -0.0184994 -0.000167 0.01062
0.000999967 -0.0179994 -0.000321 0.010697
0.000999967 -0.0174994 0.0001435 0.009835
0.000999967 -0.0169994 0.0002175 0.0101835
0.000999967 -0.0164994 7.75e-05 0.0101605
0.000999967 -0.0159995 -0.000379 0.01065
0.000999967 -0.0154995 -0.0006495 0.0098905
0.000999967 -0.0149995 -0.000367 0.009441
0.000999967 -0.0144995 1.55e-05 0.0094305
0.000999967 -0.0139995 -3.1e-05 0.0096875
0.000999967 -0.0134996 -0.000102 0.0098225
0.000999967 -0.0129996 -9.05e-05 0.009792
0.000999967 -0.0124996 -0.000119 0.0098205
0.000999967 -0.0119996 -0.000182 0.010114
0.000999967 -0.0114996 -0.0003135 0.0099915
0.000999967 -0.0109996 -0.000319 0.009854
0.000999967 -0.0104996 -0.000149 0.0099355
0.000999967 -0.00999967 -6e-06 0.0095735
0.000999967 -0.00949968 3.05e-05 0.008876
0.000999967 -0.0089997 -0.0001055 0.0094415
0.000999967 -0.00849972 -0.000275 0.009425
0.000999967 -0.00799973 -4.5e-05 0.008903
0.000999967 -0.00749975 -1.3e-05 0.00975
0.000999967 -0.00699977 -0.0002565 0.0091085
0.000999967 -0.00649978 -0.000174 0.009247
0.000999967 -0.0059998 -7.95e-05 0.0093295
0.000999967 -0.00549982 -0.0004195 0.00912
0.000999967 -0.00499983 -0.0002425 0.0087415
0.000999967 -0.00449985 -0.000184 0.008783
0.000999967 -0.00399987 -0.000317 0.0087175
0.000999967 -0.00349988 -0.000366 0.008347
0.000999967 -0.0029999 2.35e-05 0.00839
0.000999967 -0.00249992 4.6e-05 0.008493
0.000999967 -0.00199993 -8.35e-05 0.008384
0.000999967 -0.00149995 -0.000597 0.008318
0.000999967 -0.000999967 -0.0004635 0.0088745
0.000999967 -0.000499983 -0.000326 0.0091595
0.000999967 0 0.0001865 0.008712
0.000999967 0.000499983 -0.000404 0.009109
0.000999967 0.000999967 -0.0004905 0.0084225
0.000999967 0.00149995 2.65e-05 0.008089
0.000999967 0.00199993 8.85e-05 0.0079515
0.000999967 0.00249992 -0.000249 0.0078665
0.000999967 0.0029999 -0.000201 0.007862
0.000999967 0.00349988 -0.000136 0.0076355
0.000999967 0.00399987 -0.0001565 0.0080995
0.000999967 0.00449985 -0.0001835 0.007688
0.000999967 0.00499983 -0.0002895 0.0085095
0.000999967 0.00549982 -0.000304 0.007515
0.000999967 0.0059998 -0.000376 0.0080065
0.000999967 0.00649978 -0.000267 0.007388
0.000999967 0.00699977 -0.000125 0.0077795
0.000999967 0.00749975 -0.000153 0.0076
0.000999967 0.00799973 -0.000357 0.007657
0.000999967 0.00849972 -0.0004355 0.0073935
0.000999967 0.0089997 -0.000289 0.0073805
0.000999967 0.00949968 -0.000194 0.007196
0.000999967 0.00999967 -0.000151 0.0071245
0.000999967 0.0104996 -0.000282 0.0072345
0.000999967 0.0109996 -0.00017 0.0070325
0.000999967 0.0114996 5e-07 0.0072105
0.000999967 0.0119996 -0.000106 0.007063
0.000999967 0.0124996 -0.0001885 0.0073695
0.000999967 0.0129996 5.85e-05 0.0073615
0.000999967 0.0134996 -8.2e-05 0.0078175
0.000999967 0.0139995 -0.000395 0.0077665
0.000999967 0.0144995 -0.000225 0.0074775
0.000999967 0.0149995 -0.0005585 0.0067995
0.000999967 0.0154995 -0.000561 0.006489
0.000999967 0.0159995 -0.0001905 0.006715
0.000999967 0.0164994 3.65e-05 0.0065
0.000999967 0.0169994 0.0001145 0.006384
0.000999967 0.0174994 -4.65e-05 0.006752
0.000999967 0.0179994 6.6e-05 0.006496
0.000999967 0.0184994 -0.000187 0.0067235
0.000999967 0.0189994 -0.000556 0.006673
0.000999967 0.0194993 -0.000781 0.005948
0.000999967 0.0199993 -0.0005015 0.0057315
0.000999967 0.0204993 -0.000123 0.0059815
0.000999967 0.0209993 -4.45e-05 0.005484
0.000999967 0.0214993 -0.000105 0.005616
0.000999967 0.0219993 -0.0001705 0.005477
0.000999967 0.0224992 -0.0003145 0.0052925
0.000999967 0.0229992 -0.000163 0.005001
0.000999967 0.0234992 -0.0001515 0.0049285
0.000999967 0.0239992 -0.0002355 0.004657
0.000999967 0.0244992 -0.0002025 0.0048735
0.000999967 0.0249992 -0.0001405 0.0045295
0.000999967 0.0254992 -0.000252 0.0047315
0.000999967 0.0259991 -0.000325 0.0046395
0.000999967 0.0264991 -0.0001795 0.004113
0.000999967 0.0269991 -0.000107 0.0038245
0.000999967 0.0274991 -0.0001075 0.0036675
0.000999967 0.0279991 -0.0001105 0.0035055
0.000999967 0.0284991 -0.0001115 0.0033865
0.000999967 0.028999 -0.0001455 0.0032405
0.000999967 0.029499 -0.0003735 0.0031235
0.000999967 0.029999 -0.0009815 0.0028195
0.00149995 -0.029999 0.0070555 0.02707
0.00149995 -0.029499 0.001681 0.0272365
0.00149995 -0.028999 -0.0003185 0.0271935
0.00149995 -0.0284991 -0.0005445 0.027357
0.00149995 -0.0279991 -0.000414 0.0276035
0.00149995 -0.0274991 -0.000314 0.02675
0.00149995 -0.0269991 -0.0004265 0.026806
0.00149995 -0.0264991 -0.0003545 0.0263
0.00149995 -0.0259991 -0.000613 0.0264625
0.00149995 -0.0254992 -0.0007225 0.025113
0.00149995 -0.0249992 -0.0006415 0.0250995
0.00149995 -0.0244992 -0.000679 0.024374
0.00149995 -0.0239992 -0.0006035 0.024206
0.00149995 -0.0234992 -0.0005715 0.0236535
0.00149995 -0.0229992 -0.0004925 0.02367
0.00149995 -0.0224992 -0.0003885 0.0234045
0.00149995 -0.0219993 8.85e-05 0.0228595
0.00149995 -0.0214993 -0.000628 0.0232075
0.00149995 -0.0209993 -0.000434 0.0224695
0.00149995 -0.0204993 -0.000357 0.0220705
0.00149995 -0.0199993 -0.0004805 0.0220095
0.00149995 -0.0194993 -0.0002645 0.022543
0.00149995 -0.0189994 -0.0005865 0.021362
0.00149995 -0.0184994 -0.000585 0.0220335
0.00149995 -0.0179994 -0.000661 0.021761
0.00149995 -0.0174994 -0.000427 0.0213635
0.00149995 -0.0169994 -0.00032 0.021126
0.00149995 -0.0164994 -0.0004965 0.021285
0.00149995 -0.0159995 -0.0010275 0.0216925
0.00149995 -0.0154995 -0.0009645 0.0205245
0.00149995 -0.0149995 -0.000719 0.019979
0.00149995 -0.0144995 -0.000382 0.020359
0.00149995 -0.0139995 -0.000503 0.020508
0.00149995 -0.0134996 -0.000691 0.020282
0.00149995 -0.0129996 -0.000733 0.0197755
0.00149995 -0.0124996 -0.0006125 0.0192415
0.00149995 -0.0119996 -0.000548 0.0191765
0.00149995 -0.0114996 -0.0005395 0.0202555
0.00149995 -0.0109996 -0.0004995 0.0198975
0.00149995 -0.0104996 -0.000217 0.01974
0.00149995 -0.00999967 -0.0003125 0.019269
0.00149995 -0.00949968 -0.0001565 0.018995
0.00149995 -0.0089997 -0.000239 0.0192145
0.00149995 -0.00849972 -0.0006545 0.0191345
0.00149995 -0.00799973 -0.0007925 0.0184375
0.00149995 -0.00749975 -0.000631 0.0194395
0.00149995 -0.00699977 -0.0008895 0.0188795
0.00149995 -0.00649978 -0.00119 0.01816
0.00149995 -0.0059998 -0.000644 0.018254
0.00149995 -0.00549982 -0.000557 0.0183155
0.00149995 -0.00499983 -0.0004585 0.0179465
0.00149995 -0.00449985 -0.0004505 0.0179875
0.00149995 -0.00399987 -0.000515 0.017723
0.00149995 -0.00349988 -0.0004625 0.0180025
0.00149995 -0.0029999 -0.0003105 0.0175865
0.00149995 -0.00249992 -0.0007265 0.01836
0.00149995 -0.00199993 -0.0009925 0.018023
0.00149995 -0.00149995 -0.000975 0.0176925
0.00149995 -0.000999967 -0.000409 0.0175415
0.00149995 -0.000499983 -0.000447 0.017943
0.00149995 0 -0.000736 0.0179595
0.00149995 0.000499983 -0.0006955 0.0177085
0.00149995 0.000999967 -8.35e-05 0.0175245
0.00149995 0.00149995 -0.000765 0.016492
0.00149995 0.00199993 -0.0010405 0.0180465
0.00149995 0.00249992 -0.001064 0.0173245
0.00149995 0.0029999 -0.000695 0.016677
0.00149995 0.00349988 -0.000521 0.016618
0.00149995 0.00399987 -0.000608 0.016714
0.00149995 0.00449985 -0.0007935 0.0169525
0.00149995 0.00499983 -0.00063 0.0168555
0.00149995 0.00549982 -0.000596 0.0167165
0.00149995 0.0059998 -0.000656 0.016462
0.00149995 0.00649978 -0.0006275 0.0163005
0.00149995 0.00699977 -0.0004855 0.0161865
0.00149995 0.00749975 -0.0005235 0.0160895
0.00149995 0.00799973 -0.000748 0.0160315
0.00149995 0.00849972 -0.000499 0.015627
0.00149995 0.0089997 -0.0003965 0.0157975
0.00149995 0.00949968 -0.0004025 0.0158575
0.00149995 0.00999967 -0.000752 0.015461
0.00149995 0.0104996 -0.0009555 0.0153235
0.00149995 0.0109996 -0.0003795 0.014932
0.00149995 0.0114996 -0.0002615 0.015103
0.00149995 0.0119996 -0.000705 0.015457
0.00149995 0.0124996 -0.000635 0.015135
0.00149995 0.0129996 -0.0007865 0.0144555
0.00149995 0.0134996 -0.000708 0.014989
0.00149995 0.0139995 -0.0006065 0.014521
0.00149995 0.0144995 -0.0005085 0.0146955
0.00149995 0.0149995 -0.0006895 0.0150385
0.00149995 0.0154995 -0.000558 0.0140985
0.00149995 0.0159995 -0.0005935 0.0137995
0.00149995 0.0164994 -0.0004735 0.0140545
0.00149995 0.0169994 -0.000425 0.0139795
0.00149995 0.0174994 -0.00058 0.0135125
0.00149995 0.0179994 -0.0007855 0.0132795
0.00149995 0.0184994 -0.0008815 0.012806
0.00149995 0.0189994 -0.000669 0.012705
0.00149995 0.0194993 -0.000379 0.0124885
0.00149995 0.0199993 -0.000241 0.011905
0.00149995 0.0204993 -0.000532 0.011892
0.00149995 0.0209993 -0.000547 0.0119025
0.00149995 0.0214993 -0.000456 0.011682
0.00149995 0.0219993 -0.000557 0.01134
0.00149995 0.0224992 -0.000667 0.0109965
0.00149995 0.0229992 -0.0004665 0.010769
0.00149995 0.0234992 -0.000468 0.010585
0.00149995 0.0239992 -0.000571 0.0102265
0.00149995 0.0244992 -0.000572 0.0096735
0.00149995 0.0249992 -0.000585 0.009693
0.00149995 0.0254992 -0.000671 0.009175
0.00149995 0.0259991 -0.000635 0.008646
0.00149995 0.0264991 -0.000361 0.0081525
0.00149995 0.0269991 -0.0004505 0.0083275
0.00149995 0.0274991 -0.000607 0.0077065
0.00149995 0.0279991 -0.0002995 0.007264
0.00149995 0.0284991 -0.000306 0.0069395
0.00149995 0.028999 -0.0003395 0.0066005
0.00149995 0.029499 -0.000787 0.0062475
0.00149995 0.029999 -0.0016695 0.005796
0.00199993 -0.029999 0.008835 0.048106
0.00199993 -0.029499 0.0017565 0.0484025
0.00199993 -0.028999 -0.001279 0.0472665
0.00199993 -0.0284991 -0.00136 0.046631
0.00199993 -0.0279991 -0.000607 0.0469685
0.00199993 -0.0274991 -0.0005675 0.0460645
0.00199993 -0.0269991 -0.000578 0.0452075
0.00199993 -0.0264991 -0.000893 0.045125
0.00199993 -0.0259991 -0.001307 0.044542
0.00199993 -0.0254992 -0.00127 0.043741
0.00199993 -0.0249992 -0.001128 0.0427575
0.00199993 -0.0244992 -0.000895 0.0423195
0.00199993 -0.0239992 -0.000924 0.0418115
0.00199993 -0.0234992 -0.000839 0.0419705
0.00199993 -0.0229992 -0.000828 0.0413675
0.00199993 -0.0224992 -0.0007905 0.0407085
0.00199993 -0.0219993 -0.0009915 0.0405275
0.00199993 -0.0214993 -0.0013945 0.0398075
0.00199993 -0.0209993 -0.000941 0.0397575
0.00199993 -0.0204993 -0.001376 0.038863
0.00199993 -0.0199993 -0.000921 0.0383045
0.00199993 -0.0194993 -0.00042 0.038097
0.00199993 -0.0189994 -0.0007825 0.0379855
0.00199993 -0.0184994 -0.0007955 0.0372565
0.00199993 -0.0179994 -0.0009915 0.0375445
0.00199993 -0.0174994 -0.000974 0.037385
0.00199993 -0.0169994 -0.000974 0.0370795
0.00199993 -0.0164994 -0.00149 0.037041
0.00199993 -0.0159995 -0.00192 0.035643
0.00199993 -0.0154995 -0.001281 0.0357615
0.00199993 -0.0149995 -0.0010025 0.0355315
0.00199993 -0.0144995 -0.000947 0.0357535
0.00199993 -0.0139995 -0.001287 0.035598
0.00199993 -0.0134996 -0.0019545 0.034897
0.00199993 -0.0129996 -0.0017855 0.0346265
0.00199993 -0.0124996 -0.001476 0.0342565
0.00199993 -0.0119996 -0.001116 0.033744
0.00199993 -0.0114996 -0.0009835 0.0331685
0.00199993 -0.0109996 -0.0011995 0.0332735
0.00199993 -0.0104996 -0.0008485 0.033504
0.00199993 -0.00999967 -0.001008 0.033372
0.00199993 -0.00949968 -0.001251 0.033316
0.00199993 -0.0089997 -0.0009925 0.0331105
0.00199993 -0.00849972 -0.0009985 0.032982
0.00199993 -0.00799973 -0.0015105 0.033005
0.00199993 -0.00749975 -0.001542 0.032498
0.00199993 -0.00699977 -0.0017835 0.032445
0.00199993 -0.00649978 -0.001 0.0323985
0.00199993 -0.0059998 -0.0011765 0.031586
0.00199993 -0.00549982 -0.0020795 0.032144
0.00199993 -0.00499983 -0.000876 0.031681
0.00199993 -0.00449985 -0.001429 0.031634
0.00199993 -0.00399987 -0.001502 0.0314425
0.00199993 -0.00349988 -0.00102 0.031268
0.00199993 -0.0029999 -0.0008975 0.0314505
0.00199993 -0.00249992 -0.0011315 0.031499
0.00199993 -0.00199993 -0.0014615 0.031145
0.00199993 -0.00149995 -0.001426 0.030304
0.00199993 -0.000999967 -0.0008815 0.030122
0.00199993 -0.000499983 -0.0010315 0.0307265
0.00199993 0 -0.001661 0.030659
0.00199993 0.000499983 -0.0016815 0.0306555
0.00199993 0.000999967 -0.001077 0.03034
0.00199993 0.00149995 -0.001135 0.0304615
0.00199993 0.00199993 -0.001663 0.030699
0.00199993 0.00249992 -0.001843 0.02964
0.00199993 0.0029999 -0.0018685 0.028807
0.00199993 0.00349988 -0.001377 0.0289135
0.00199993 0.00399987 -0.0008295 0.0287335
0.00199993 0.00449985 -0.0014935 0.029304
0.00199993 0.00499983 -0.0012085 0.028707
0.00199993 0.00549982 -0.001211 0.029162
0.00199993 0.0059998 -0.0012165 0.02814
0.00199993 0.00649978 -0.001229 0.0285295
0.00199993 0.00699977 -0.0014585 0.027636
0.00199993 0.00749975 -0.001446 0.0279035
0.00199993 0.00799973 -0.0011875 0.0280135
0.00199993 0.00849972 -0.001222 0.02772
0.00199993 0.0089997 -0.0011905 0.027789
0.00199993 0.00949968 -0.0012615 0.0275345
0.00199993 0.00999967 -0.00163 0.0273295
0.00199993 0.0104996 -0.001721 0.0270185
0.00199993 0.0109996 -0.001438 0.0264405
0.00199993 0.0114996 -0.001379 0.026455
0.00199993 0.0119996 -0.001291 0.026503
0.00199993 0.0124996 -0.000721 0.025914
0.00199993 0.0129996 -0.001103 0.025691
0.00199993 0.0134996 -0.0013275 0.02592
0.00199993 0.0139995 -0.001334 0.025545
0.00199993 0.0144995 -0.0010395 0.024938
0.00199993 0.0149995 -0.001149 0.0253465
0.00199993 0.0154995 -0.001178 0.024599
0.00199993 0.0159995 -0.001206 0.0242455
0.00199993 0.0164994 -0.0011815 0.024021
0.00199993 0.0169994 -0.0012485 0.0237535
0.00199993 0.0174994 -0.0013905 0.0234595
0.00199993 0.0179994 -0.001581 0.0227025
0.00199993 0.0184994 -0.000795 0.0221165
0.00199993 0.0189994 -0.001445 0.02157
0.00199993 0.0194993 -0.000968 0.021728
0.00199993 0.0199993 -0.000982 0.02104
0.00199993 0.0204993 -0.001019 0.020763
0.00199993 0.0209993 -0.0007735 0.020367
0.00199993 0.0214993 -0.001182 0.0202535
0.00199993 0.0219993 -0.001022 0.019438
0.00199993 0.0224992 -0.000861 0.018941
0.00199993 0.0229992 -0.001028 0.018665
0.00199993 0.0234992 -0.001118 0.018333
0.00199993 0.0239992 -0.001102 0.017312
0.00199993 0.0244992 -0.001044 0.0166145
0.00199993 0.0249992 -0.001082 0.0164685
0.00199993 0.0254992 -0.001239 0.0159205
0.00199993 0.0259991 -0.0013335 0.0148835
0.00199993 0.0264991 -0.0010495 0.0144395
0.00199993 0.0269991 -0.000962 0.0140875
0.00199993 0.0274991 -0.001091 0.0132585
0.00199993 0.0279991 -0.000793 0.012536
0.00199993 0.0284991 -0.0007955 0.011943
0.00199993 0.028999 -0.0007725 0.011111
0.00199993 0.029499 -0.000855 0.01047
0.00199993 0.029999 -0.0010105 0.009281
0.00249992 -0.029999 0.008089 0.0743355
0.00249992 -0.029499 0.000915 0.0727815
0.00249992 -0.028999 -0.0013695 0.072944
0.00249992 -0.0284991 -0.0010865 0.0725935
0.00249992 -0.0279991 -0.0012005 0.071789
0.00249992 -0.0274991 -0.0013525 0.0705965
0.00249992 -0.0269991 -0.0012285 0.069771
0.00249992 -0.0264991 -0.0013875 0.068998
0.00249992 -0.0259991 -0.002003 0.068985
0.00249992 -0.0254992 -0.0022385 0.0671545
0.00249992 -0.0249992 -0.001456 0.066052
0.00249992 -0.0244992 -0.0011805 0.065135
0.00249992 -0.0239992 -0.001368 0.065037
0.00249992 -0.0234992 -0.0016885 0.064774
0.00249992 -0.0229992 -0.001702 0.0633365
0.00249992 -0.0224992 -0.001873 0.06268
0.00249992 -0.0219993 -0.002212 0.061923
